Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Year Gap,Normalized Lead Time,Factory,Route_State,Route_Region
8008,US-2024-138149-CHO-NUT-13000,2025-06-29,2029-12-21,First Class,138149,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1636,4,175,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8009,US-2024-147039-CHO-NUT-13000,2025-06-29,2029-12-25,Standard Class,147039,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1640,4,179,Lot's O' Nuts,Lot's O' Nuts -> Minnesota,Lot's O' Nuts -> Interior
8010,US-2024-126081-CHO-SCR-58000,2025-06-29,2029-12-25,Standard Class,126081,United States,Mesquite,Texas,75150,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1640,4,179,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
8011,US-2024-100650-CHO-MIL-31000,2025-06-29,2029-12-24,Second Class,100650,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1639,4,178,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8012,US-2024-138149-CHO-MIL-31000,2025-06-29,2029-12-21,First Class,138149,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1636,4,175,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8013,US-2024-143574-CHO-FUD-51000,2025-06-29,2029-12-23,First Class,143574,United States,Milford,Connecticut,6460,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1638,4,177,Lot's O' Nuts,Lot's O' Nuts -> Connecticut,Lot's O' Nuts -> Atlantic
8014,US-2024-138149-CHO-MIL-31000,2025-06-29,2029-12-21,First Class,138149,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1636,4,175,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8015,US-2024-109393-CHO-MIL-31000,2025-06-30,2029-12-23,Second Class,109393,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1637,4,176,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8016,US-2024-163006-CHO-NUT-13000,2025-06-30,2029-12-25,Second Class,163006,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1639,4,178,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior
8017,US-2024-125745-CHO-TRI-54000,2025-06-30,2029-12-25,Standard Class,125745,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1639,4,178,Wicked Choccy's,Wicked Choccy's -> Tennessee,Wicked Choccy's -> Gulf
8018,US-2024-131695-CHO-MIL-31000,2025-06-30,2029-12-27,Standard Class,131695,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1641,4,180,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic
8019,US-2024-163006-CHO-MIL-31000,2025-06-30,2029-12-25,Second Class,163006,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1639,4,178,Wicked Choccy's,Wicked Choccy's -> Illinois,Wicked Choccy's -> Interior
8020,US-2024-102890-CHO-SCR-58000,2025-06-30,2029-12-21,Same Day,102890,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1635,4,174,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic
8021,US-2024-102946-CHO-FUD-51000,2025-06-30,2029-12-26,Standard Class,102946,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1640,4,179,Lot's O' Nuts,Lot's O' Nuts -> Nevada,Lot's O' Nuts -> Pacific
8022,US-2024-113201-CHO-FUD-51000,2025-06-30,2029-12-26,Standard Class,113201,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1640,4,179,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8023,US-2024-131695-CHO-MIL-31000,2025-06-30,2029-12-27,Standard Class,131695,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1641,4,180,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic
8024,US-2024-164112-CHO-TRI-54000,2025-06-30,2029-12-25,Standard Class,164112,United States,Mount Vernon,New York,10550,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1639,4,178,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic
8025,US-2024-163006-CHO-MIL-31000,2025-06-30,2029-12-25,Second Class,163006,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1639,4,178,Wicked Choccy's,Wicked Choccy's -> Illinois,Wicked Choccy's -> Interior
8026,US-2024-148362-CHO-SCR-58000,2025-07-01,2029-12-29,Standard Class,148362,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1642,4,181,Lot's O' Nuts,Lot's O' Nuts -> Indiana,Lot's O' Nuts -> Interior
8027,US-2024-148362-CHO-MIL-31000,2025-07-01,2029-12-29,Standard Class,148362,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1642,4,181,Wicked Choccy's,Wicked Choccy's -> Indiana,Wicked Choccy's -> Interior
8028,US-2024-148362-CHO-NUT-13000,2025-07-01,2029-12-29,Standard Class,148362,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1642,4,181,Lot's O' Nuts,Lot's O' Nuts -> Indiana,Lot's O' Nuts -> Interior
8029,US-2024-107958-OTH-KAZ-38000,2025-07-02,2029-12-26,First Class,107958,United States,Houston,Texas,77036,Other,Interior,OTH-KAZ-38000,Kazookles,13.0,4,1.0,12.0,1638,4,177,The Other Factory,The Other Factory -> Texas,The Other Factory -> Interior
8030,US-2024-107958-CHO-TRI-54000,2025-07-02,2029-12-26,First Class,107958,United States,Houston,Texas,77036,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1638,4,177,Wicked Choccy's,Wicked Choccy's -> Texas,Wicked Choccy's -> Interior
8031,US-2024-169124-CHO-SCR-58000,2025-07-03,2029-12-31,Standard Class,169124,United States,Citrus Heights,California,95610,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1642,4,181,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8032,US-2024-126179-CHO-TRI-54000,2025-07-03,2029-12-28,Standard Class,126179,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1639,4,178,Wicked Choccy's,Wicked Choccy's -> Georgia,Wicked Choccy's -> Gulf
8033,US-2024-140053-CHO-NUT-13000,2025-07-03,2029-12-31,Standard Class,140053,United States,Farmington,New Mexico,87401,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,1642,4,181,Lot's O' Nuts,Lot's O' Nuts -> New Mexico,Lot's O' Nuts -> Pacific
8034,US-2024-106747-CHO-FUD-51000,2025-07-03,2029-12-25,First Class,106747,United States,Concord,New Hampshire,3301,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1636,4,175,Lot's O' Nuts,Lot's O' Nuts -> New Hampshire,Lot's O' Nuts -> Atlantic
8035,US-2024-111024-CHO-TRI-54000,2025-07-03,2029-12-27,Second Class,111024,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1638,4,177,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
8036,US-2024-124828-CHO-MIL-31000,2025-07-03,2029-12-25,First Class,124828,United States,Burlington,North Carolina,27217,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1636,4,175,Wicked Choccy's,Wicked Choccy's -> North Carolina,Wicked Choccy's -> Gulf
8037,US-2024-111024-CHO-MIL-31000,2025-07-03,2029-12-27,Second Class,111024,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1638,4,177,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
8038,US-2024-121503-CHO-TRI-54000,2025-07-03,2029-12-27,Second Class,121503,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1638,4,177,Wicked Choccy's,Wicked Choccy's -> Texas,Wicked Choccy's -> Interior
8039,US-2024-129777-CHO-NUT-13000,2025-07-03,2029-12-30,Standard Class,129777,United States,Quincy,Massachusetts,2169,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1641,4,180,Lot's O' Nuts,Lot's O' Nuts -> Massachusetts,Lot's O' Nuts -> Atlantic
8040,US-2024-111024-CHO-TRI-54000,2025-07-03,2029-12-27,Second Class,111024,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1638,4,177,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
8041,US-2024-139437-CHO-TRI-54000,2025-07-03,2029-12-29,Standard Class,139437,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1640,4,179,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8042,US-2024-168109-CHO-NUT-13000,2025-07-03,2029-12-24,Same Day,168109,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1635,4,174,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific
8043,US-2024-166233-CHO-MIL-31000,2025-07-03,2029-12-30,Standard Class,166233,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1641,4,180,Wicked Choccy's,Wicked Choccy's -> North Carolina,Wicked Choccy's -> Gulf
8044,US-2024-129777-CHO-NUT-13000,2025-07-03,2029-12-30,Standard Class,129777,United States,Quincy,Massachusetts,2169,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,34.9,10,24.9,10.0,1641,4,180,Lot's O' Nuts,Lot's O' Nuts -> Massachusetts,Lot's O' Nuts -> Atlantic
8045,US-2024-168109-CHO-SCR-58000,2025-07-03,2029-12-24,Same Day,168109,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1635,4,174,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific
8046,US-2024-168109-CHO-NUT-13000,2025-07-03,2029-12-24,Same Day,168109,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1635,4,174,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific
8047,US-2024-121503-OTH-KAZ-38000,2025-07-03,2029-12-27,Second Class,121503,United States,Houston,Texas,77041,Other,Interior,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9.0,1638,4,177,The Other Factory,The Other Factory -> Texas,The Other Factory -> Interior
8048,US-2024-168109-CHO-SCR-58000,2025-07-03,2029-12-24,Same Day,168109,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1635,4,174,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific
8049,US-2024-126179-CHO-MIL-31000,2025-07-03,2029-12-28,Standard Class,126179,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1639,4,178,Wicked Choccy's,Wicked Choccy's -> Georgia,Wicked Choccy's -> Gulf
8050,US-2024-111647-CHO-MIL-31000,2025-07-03,2029-12-28,Standard Class,111647,United States,Plano,Texas,75023,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1639,4,178,Wicked Choccy's,Wicked Choccy's -> Texas,Wicked Choccy's -> Interior
8051,US-2024-100223-CHO-SCR-58000,2025-07-05,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,1640,4,179,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
8052,US-2024-100223-CHO-SCR-58000,2025-07-05,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,1640,4,179,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
8053,US-2024-100223-CHO-FUD-51000,2025-07-05,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1640,4,179,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
8054,US-2024-100223-CHO-TRI-54000,2025-07-05,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1640,4,179,Wicked Choccy's,Wicked Choccy's -> Texas,Wicked Choccy's -> Interior
8055,US-2024-100223-CHO-FUD-51000,2025-07-05,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1640,4,179,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
8056,US-2024-104388-CHO-NUT-13000,2025-07-05,2029-12-28,First Class,104388,United States,Fremont,Nebraska,68025,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1637,4,176,Lot's O' Nuts,Lot's O' Nuts -> Nebraska,Lot's O' Nuts -> Interior
8057,US-2024-152492-CHO-NUT-13000,2025-07-06,2029-12-27,Same Day,152492,United States,Miami,Florida,33142,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1635,4,174,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf
8058,US-2024-101784-CHO-TRI-54000,2025-07-06,2030-01-01,Standard Class,101784,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1640,5,-187,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8059,US-2024-124303-CHO-MIL-31000,2025-07-06,2030-01-03,Standard Class,124303,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1642,5,-185,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic
8060,US-2024-124303-CHO-FUD-51000,2025-07-06,2030-01-03,Standard Class,124303,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1642,5,-185,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
8061,US-2024-169551-CHO-TRI-54000,2025-07-07,2029-12-30,First Class,169551,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1637,4,176,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic
8062,US-2024-105053-CHO-TRI-54000,2025-07-07,2029-12-30,Second Class,105053,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1637,4,176,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic
8063,US-2024-106824-CHO-TRI-54000,2025-07-07,2030-01-01,Standard Class,106824,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8064,US-2024-169551-CHO-NUT-13000,2025-07-07,2029-12-30,First Class,169551,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1637,4,176,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
8065,US-2024-169551-CHO-MIL-31000,2025-07-07,2029-12-30,First Class,169551,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1637,4,176,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic
8066,US-2024-169551-CHO-SCR-58000,2025-07-07,2029-12-30,First Class,169551,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1637,4,176,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
8067,US-2024-169551-CHO-TRI-54000,2025-07-07,2029-12-30,First Class,169551,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1637,4,176,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic
8068,US-2024-155152-CHO-MIL-31000,2025-07-07,2029-12-30,Second Class,155152,United States,Warwick,Rhode Island,2886,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1637,4,176,Wicked Choccy's,Wicked Choccy's -> Rhode Island,Wicked Choccy's -> Atlantic
8069,US-2024-169551-CHO-TRI-54000,2025-07-07,2029-12-30,First Class,169551,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1637,4,176,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic
8070,US-2024-140480-CHO-NUT-13000,2025-07-08,2030-01-02,Standard Class,140480,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Delaware,Lot's O' Nuts -> Atlantic
8071,US-2024-133249-CHO-MIL-31000,2025-07-08,2030-01-01,First Class,133249,United States,Pico Rivera,California,90660,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1638,5,-189,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8072,US-2024-108560-CHO-TRI-54000,2025-07-08,2030-01-05,Standard Class,108560,United States,Kent,Washington,98031,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1642,5,-185,Wicked Choccy's,Wicked Choccy's -> Washington,Wicked Choccy's -> Pacific
8073,US-2024-138464-CHO-MIL-31000,2025-07-08,2030-01-02,Standard Class,138464,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Washington,Wicked Choccy's -> Pacific
8074,US-2024-140480-CHO-FUD-51000,2025-07-08,2030-01-02,Standard Class,140480,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Delaware,Lot's O' Nuts -> Atlantic
8075,US-2024-134306-CHO-NUT-13000,2025-07-08,2030-01-02,Standard Class,134306,United States,Lowell,Massachusetts,1852,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Massachusetts,Lot's O' Nuts -> Atlantic
8076,US-2024-140480-CHO-TRI-54000,2025-07-08,2030-01-02,Standard Class,140480,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Delaware,Wicked Choccy's -> Atlantic
8077,US-2024-138464-CHO-FUD-51000,2025-07-08,2030-01-02,Standard Class,138464,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific
8078,US-2024-140480-CHO-TRI-54000,2025-07-08,2030-01-02,Standard Class,140480,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Delaware,Wicked Choccy's -> Atlantic
8079,US-2024-134306-CHO-TRI-54000,2025-07-08,2030-01-02,Standard Class,134306,United States,Lowell,Massachusetts,1852,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Massachusetts,Wicked Choccy's -> Atlantic
8080,US-2024-138464-CHO-TRI-54000,2025-07-08,2030-01-02,Standard Class,138464,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Washington,Wicked Choccy's -> Pacific
8081,US-2024-108560-CHO-NUT-13000,2025-07-08,2030-01-05,Standard Class,108560,United States,Kent,Washington,98031,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1642,5,-185,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific
8082,US-2024-138464-CHO-NUT-13000,2025-07-08,2030-01-02,Standard Class,138464,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific
8083,US-2024-150189-CHO-SCR-58000,2025-07-08,2029-12-31,First Class,150189,United States,San Mateo,California,94403,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,1637,4,176,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8084,US-2024-108560-CHO-FUD-51000,2025-07-08,2030-01-05,Standard Class,108560,United States,Kent,Washington,98031,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,1642,5,-185,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific
8085,US-2024-134306-CHO-MIL-31000,2025-07-08,2030-01-02,Standard Class,134306,United States,Lowell,Massachusetts,1852,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Massachusetts,Wicked Choccy's -> Atlantic
8086,US-2024-111759-CHO-FUD-51000,2025-07-08,2030-01-02,Standard Class,111759,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific
8087,US-2024-140480-CHO-FUD-51000,2025-07-08,2030-01-02,Standard Class,140480,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Delaware,Lot's O' Nuts -> Atlantic
8088,US-2024-108560-CHO-SCR-58000,2025-07-08,2030-01-05,Standard Class,108560,United States,Kent,Washington,98031,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1642,5,-185,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific
8093,US-2024-145128-CHO-TRI-54000,2025-07-09,2030-01-04,Standard Class,145128,United States,Lafayette,Indiana,47905,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1640,5,-187,Wicked Choccy's,Wicked Choccy's -> Indiana,Wicked Choccy's -> Interior
8094,US-2024-115651-CHO-NUT-13000,2025-07-09,2030-01-02,First Class,115651,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,1638,5,-189,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior
